MS043,3,CENMET,PPT116,625,1P,PPTCEN02,2014-11-17 00:00:00,0.0,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,CENMET,PPT116,625,1P,PPTCEN02,2014-11-18 00:00:00,0.0,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,CENMET,PPT116,625,1P,PPTCEN02,2014-11-19 00:00:00,5.5,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,CENMET,PPT116,625,1P,PPTCEN02,2014-11-20 00:00:00,5.0,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,CENMET,PPT116,625,1P,PPTCEN02,2014-11-21 00:00:00,67.65,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,CENMET,PPT116,625,1P,PPTCEN02,2014-11-22 00:00:00,20.5,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,CENMET,PPT116,625,1P,PPTCEN02,2014-11-23 00:00:00,3.0,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,CENMET,PPT116,625,1P,PPTCEN02,2014-11-24 00:00:00,5.5,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,CENMET,PPT116,625,1P,PPTCEN02,2014-11-25 00:00:00,15.1,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,CENMET,PPT116,625,1P,PPTCEN02,2014-11-26 00:00:00,0.1,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,CENMET,PPT116,625,1P,PPTCEN02,2014-11-27 00:00:00,34.3,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,CENMET,PPT116,625,1P,PPTCEN02,2014-11-28 00:00:00,78.9,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,CENMET,PPT116,625,1P,PPTCEN02,2014-11-29 00:00:00,9.6,A,NA,STEWARTIA_FSDBDATA_MS04313
